primary_label,s3_key
Leptodactylus fuscus,data/audio_specs/22973/iNat583591_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat370369_chunk_2.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat1274792_chunk_0.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat843264_chunk_13.npy
Engystomops pustulosus,data/audio_specs/65448/iNat598804_chunk_0.npy
Allobates femoralis,data/audio_specs/21211/XC882658_chunk_0.npy
Procyon lotor,data/audio_specs/41663/XC144437_chunk_28.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC127702_chunk_1.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat337403_chunk_0.npy
Engystomops pustulosus,data/audio_specs/65448/XC893965_chunk_3.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC550265_chunk_2.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat630710_chunk_33.npy
Procyon lotor,data/audio_specs/41663/iNat565773_chunk_33.npy
Falco sparverius,data/audio_specs/amekes/XC598755_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat313992_chunk_8.npy
Falco sparverius,data/audio_specs/amekes/XC432334_chunk_4.npy
Rhinella horribilis,data/audio_specs/517119/iNat348445_chunk_7.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882796_chunk_11.npy
Alouatta seniculus,data/audio_specs/566513/iNat879932_chunk_11.npy
Dendropsophus bogerti,data/audio_specs/65336/iNat1193236_chunk_6.npy
Procyon lotor,data/audio_specs/41663/iNat1088350_chunk_2.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat599374_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat871030_chunk_0.npy
Engystomops pustulosus,data/audio_specs/65448/XC882770_chunk_16.npy
Dendropsophus bogerti,data/audio_specs/65336/iNat1122212_chunk_10.npy
Rhinella horribilis,data/audio_specs/517119/iNat846254_chunk_2.npy
Engystomops pustulosus,data/audio_specs/65448/iNat857347_chunk_1.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat279584_chunk_4.npy
Boana boans,data/audio_specs/555086/XC882687_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat731222_chunk_1.npy
Boana boans,data/audio_specs/555086/iNat153413_chunk_3.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC343339_chunk_0.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882998_chunk_12.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat1241231_chunk_0.npy
Dendropsophus bogerti,data/audio_specs/65336/iNat1122212_chunk_7.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat292304_chunk_29.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat100153_chunk_8.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat141099_chunk_0.npy
Boana boans,data/audio_specs/555086/XC882689_chunk_1.npy
Engystomops pustulosus,data/audio_specs/65448/XC893965_chunk_10.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat761669_chunk_5.npy
Rhinella horribilis,data/audio_specs/517119/iNat578338_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat44038_chunk_6.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat1208974_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat160963_chunk_5.npy
Procyon lotor,data/audio_specs/41663/iNat89022_chunk_10.npy
Procyon lotor,data/audio_specs/41663/iNat44038_chunk_10.npy
Falco sparverius,data/audio_specs/amekes/XC362209_chunk_0.npy
Pristimantis taeniatus,data/audio_specs/66893/iNat42824_chunk_1.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat127552_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat1104877_chunk_20.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882798_chunk_23.npy
Procyon lotor,data/audio_specs/41663/iNat853280_chunk_19.npy
Allobates femoralis,data/audio_specs/21211/XC934741_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat337777_chunk_6.npy
Leptodactylus savagei,data/audio_specs/65962/iNat943127_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat1158378_chunk_4.npy
Engystomops pustulosus,data/audio_specs/65448/iNat76004_chunk_1.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat1239167_chunk_0.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat50345_chunk_4.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat1226844_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat1143361_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC375505_chunk_37.npy
Rhinella horribilis,data/audio_specs/517119/iNat1110671_chunk_7.npy
Engystomops pustulosus,data/audio_specs/65448/iNat1203783_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC565024_chunk_6.npy
Alouatta seniculus,data/audio_specs/566513/iNat72467_chunk_1.npy
Dendropsophus microcephalus,data/audio_specs/65373/XC882753_chunk_6.npy
Procyon lotor,data/audio_specs/41663/iNat358212_chunk_5.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC260563_chunk_5.npy
Chloroceryle amazona,data/audio_specs/amakin1/iNat472610_chunk_3.npy
Allobates femoralis,data/audio_specs/21211/XC882646_chunk_19.npy
Sciurus granatensis,data/audio_specs/46010/iNat913511_chunk_12.npy
Falco sparverius,data/audio_specs/amekes/XC482875_chunk_9.npy
Chloroceryle amazona,data/audio_specs/amakin1/iNat472610_chunk_19.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat1251026_chunk_7.npy
Rhinella horribilis,data/audio_specs/517119/iNat1110668_chunk_5.npy
Falco sparverius,data/audio_specs/amekes/XC598756_chunk_20.npy
Procyon lotor,data/audio_specs/41663/iNat565773_chunk_36.npy
Allobates femoralis,data/audio_specs/21211/XC896838_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat1088351_chunk_4.npy
Leptodactylus fuscus,data/audio_specs/22973/XC167037_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC565023_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat565773_chunk_2.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat1243080_chunk_1.npy
Allobates femoralis,data/audio_specs/21211/iNat361222_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat31509_chunk_15.npy
Allobates femoralis,data/audio_specs/21211/XC882652_chunk_5.npy
Falco sparverius,data/audio_specs/amekes/XC483212_chunk_13.npy
Falco sparverius,data/audio_specs/amekes/XC399014_chunk_22.npy
Procyon lotor,data/audio_specs/41663/iNat1240392_chunk_4.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882998_chunk_15.npy
Procyon lotor,data/audio_specs/41663/iNat590973_chunk_1.npy
Allobates femoralis,data/audio_specs/21211/XC882654_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat853280_chunk_23.npy
Rhinella horribilis,data/audio_specs/517119/iNat101160_chunk_4.npy
Allobates femoralis,data/audio_specs/21211/XC925906_chunk_0.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207347_chunk_18.npy
Procyon lotor,data/audio_specs/41663/iNat550890_chunk_6.npy
Allobates femoralis,data/audio_specs/21211/XC882653_chunk_1.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat32633_chunk_6.npy
Pristimantis achatinus,data/audio_specs/66531/iNat40682_chunk_9.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1122209_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat488163_chunk_14.npy
Falco sparverius,data/audio_specs/amekes/XC614738_chunk_13.npy
Procyon lotor,data/audio_specs/41663/iNat488163_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat840746_chunk_5.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat516995_chunk_3.npy
Panthera onca,data/audio_specs/41970/XC564880_chunk_2.npy
Engystomops pustulosus,data/audio_specs/65448/iNat313927_chunk_4.npy
Boana boans,data/audio_specs/555086/iNat500233_chunk_3.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC197461_chunk_3.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882996_chunk_1.npy
Puma concolor,data/audio_specs/42007/iNat500217_chunk_29.npy
Alouatta seniculus,data/audio_specs/566513/XC959860_chunk_9.npy
Falco sparverius,data/audio_specs/amekes/XC772376_chunk_19.npy
Boana boans,data/audio_specs/555086/XC882683_chunk_3.npy
Cerdocyon thous,data/audio_specs/42087/iNat860016_chunk_0.npy
Puma concolor,data/audio_specs/42007/iNat987921_chunk_5.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat348441_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat846727_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat524625_chunk_3.npy
Engystomops pustulosus,data/audio_specs/65448/iNat322031_chunk_2.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat27239_chunk_0.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat331404_chunk_5.npy
Pristimantis bogotensis,data/audio_specs/66578/iNat315496_chunk_9.npy
Falco sparverius,data/audio_specs/amekes/XC289032_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat1105534_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat1158378_chunk_3.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat630711_chunk_2.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1208550_chunk_37.npy
Rhinella horribilis,data/audio_specs/517119/iNat189756_chunk_2.npy
Alouatta seniculus,data/audio_specs/566513/iNat469763_chunk_1.npy
Dendropsophus microcephalus,data/audio_specs/65373/XC882751_chunk_5.npy
Boana boans,data/audio_specs/555086/XC882690_chunk_10.npy
Dendropsophus ebraccatus,data/audio_specs/65349/iNat1108994_chunk_3.npy
Scinax ruber,data/audio_specs/24322/XC882878_chunk_37.npy
Procyon lotor,data/audio_specs/41663/iNat853280_chunk_0.npy
Allobates femoralis,data/audio_specs/21211/iNat986383_chunk_2.npy
Dendropsophus bogerti,data/audio_specs/65336/iNat865751_chunk_7.npy
Falco sparverius,data/audio_specs/amekes/XC375505_chunk_36.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat27238_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat246272_chunk_25.npy
Scinax ruber,data/audio_specs/24322/XC882880_chunk_10.npy
Falco sparverius,data/audio_specs/amekes/XC580444_chunk_4.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat292304_chunk_10.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat1211725_chunk_4.npy
Bradypus variegatus,data/audio_specs/47067/iNat1255120_chunk_3.npy
Engystomops pustulosus,data/audio_specs/65448/iNat583662_chunk_1.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207345_chunk_30.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC415847_chunk_1.npy
Engystomops pustulosus,data/audio_specs/65448/iNat925724_chunk_8.npy
Engystomops pustulosus,data/audio_specs/65448/iNat340222_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat911200_chunk_5.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1122209_chunk_12.npy
Rhinella humboldti,data/audio_specs/81930/iNat737012_chunk_5.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat348132_chunk_5.npy
Falco sparverius,data/audio_specs/amekes/XC598756_chunk_5.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC245452_chunk_3.npy
Pristimantis achatinus,data/audio_specs/66531/iNat40682_chunk_7.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat1008712_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC114061_chunk_1.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207347_chunk_19.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC939547_chunk_0.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat583590_chunk_0.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat859872_chunk_16.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882795_chunk_9.npy
Alouatta seniculus,data/audio_specs/566513/iNat865113_chunk_0.npy
Pristimantis bogotensis,data/audio_specs/66578/iNat223502_chunk_8.npy
Procyon lotor,data/audio_specs/41663/iNat841035_chunk_19.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207347_chunk_12.npy
Procyon lotor,data/audio_specs/41663/iNat841035_chunk_2.npy
Puma concolor,data/audio_specs/42007/iNat606215_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC48475_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC772375_chunk_28.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882993_chunk_0.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat879833_chunk_1.npy
Pristimantis achatinus,data/audio_specs/66531/iNat445441_chunk_4.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat326966_chunk_6.npy
Hyalinobatrachium tatayoi,data/audio_specs/65547/iNat1103224_chunk_0.npy
Engystomops pustulosus,data/audio_specs/65448/iNat322031_chunk_8.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat1237907_chunk_0.npy
Puma concolor,data/audio_specs/42007/iNat1167292_chunk_3.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat1182883_chunk_1.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat1243033_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat74627_chunk_0.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat630710_chunk_24.npy
Alouatta seniculus,data/audio_specs/566513/iNat887872_chunk_6.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat630710_chunk_32.npy
Panthera onca,data/audio_specs/41970/XC564865_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat41507_chunk_2.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat332150_chunk_1.npy
Rhinella horribilis,data/audio_specs/517119/iNat883106_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC772375_chunk_27.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat132257_chunk_11.npy
Procyon lotor,data/audio_specs/41663/iNat808880_chunk_4.npy
Engystomops pustulosus,data/audio_specs/65448/iNat1200333_chunk_2.npy
Hyalinobatrachium tatayoi,data/audio_specs/65547/iNat360357_chunk_1.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/XC949880_chunk_1.npy
Panthera onca,data/audio_specs/41970/iNat327629_chunk_1.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC745516_chunk_16.npy
Boana pugnax,data/audio_specs/555142/iNat1274037_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat246272_chunk_5.npy
Engystomops pustulosus,data/audio_specs/65448/XC882770_chunk_15.npy
Procyon lotor,data/audio_specs/41663/iNat74306_chunk_1.npy
Leptodactylus fuscus,data/audio_specs/22973/XC929100_chunk_1.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat502463_chunk_5.npy
Falco sparverius,data/audio_specs/amekes/XC362208_chunk_30.npy
Falco sparverius,data/audio_specs/amekes/XC289032_chunk_0.npy
Diasporus gularis,data/audio_specs/65419/iNat48180_chunk_7.npy
Engystomops pustulosus,data/audio_specs/65448/iNat233790_chunk_11.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat311367_chunk_0.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat573035_chunk_2.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat758022_chunk_3.npy
Pristimantis bogotensis,data/audio_specs/66578/iNat223502_chunk_5.npy
Elachistocleis panamensis,data/audio_specs/476538/XC926710_chunk_5.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat630711_chunk_28.npy
Procyon lotor,data/audio_specs/41663/iNat126448_chunk_0.npy
Rhinella horribilis,data/audio_specs/517119/iNat100151_chunk_22.npy
Espadarana prosoblepon,data/audio_specs/134933/iNat1108984_chunk_8.npy
Boana boans,data/audio_specs/555086/XC882685_chunk_3.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat292304_chunk_24.npy
Procyon lotor,data/audio_specs/41663/iNat1240391_chunk_5.npy
Procyon lotor,data/audio_specs/41663/iNat1105534_chunk_2.npy
Engystomops pustulosus,data/audio_specs/65448/iNat304517_chunk_20.npy
Procyon lotor,data/audio_specs/41663/iNat70154_chunk_2.npy
Allobates femoralis,data/audio_specs/21211/XC882655_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC254589_chunk_10.npy
Pristimantis achatinus,data/audio_specs/66531/iNat40682_chunk_5.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat1192434_chunk_0.npy
Rhinella horribilis,data/audio_specs/517119/iNat202748_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat1104877_chunk_21.npy
Falco sparverius,data/audio_specs/amekes/XC565033_chunk_6.npy
Puma concolor,data/audio_specs/42007/iNat500217_chunk_8.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat761669_chunk_0.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882795_chunk_13.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat157085_chunk_4.npy
Smilisca phaeota,data/audio_specs/24272/XC882885_chunk_1.npy
Boana boans,data/audio_specs/555086/XC882688_chunk_1.npy
Alouatta seniculus,data/audio_specs/566513/iNat208383_chunk_8.npy
Boana boans,data/audio_specs/555086/XC919367_chunk_3.npy
Engystomops pustulosus,data/audio_specs/65448/iNat341655_chunk_0.npy
Alouatta seniculus,data/audio_specs/566513/XC959860_chunk_24.npy
Hyalinobatrachium tatayoi,data/audio_specs/65547/iNat1108714_chunk_5.npy
Procyon lotor,data/audio_specs/41663/iNat1127617_chunk_14.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat132256_chunk_9.npy
Rhinella horribilis,data/audio_specs/517119/iNat664719_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat558840_chunk_4.npy
Engystomops pustulosus,data/audio_specs/65448/iNat122568_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat1158378_chunk_5.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882797_chunk_11.npy
Scinax ruber,data/audio_specs/24322/XC882878_chunk_34.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat1105506_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC614738_chunk_12.npy
Rhinella horribilis,data/audio_specs/517119/iNat100151_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat115920_chunk_4.npy
Chloroceryle amazona,data/audio_specs/amakin1/iNat515631_chunk_4.npy
Rhinella horribilis,data/audio_specs/517119/iNat126773_chunk_4.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC130272_chunk_2.npy
Puma concolor,data/audio_specs/42007/iNat987921_chunk_4.npy
Falco sparverius,data/audio_specs/amekes/XC420472_chunk_1.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882994_chunk_6.npy
Falco sparverius,data/audio_specs/amekes/XC304798_chunk_10.npy
Falco sparverius,data/audio_specs/amekes/XC297550_chunk_2.npy
Smilisca phaeota,data/audio_specs/24272/iNat341657_chunk_7.npy
Alouatta seniculus,data/audio_specs/566513/iNat569946_chunk_6.npy
Pristimantis achatinus,data/audio_specs/66531/iNat445441_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat173251_chunk_0.npy
Puma concolor,data/audio_specs/42007/iNat15105_chunk_5.npy
Pecari tajacu,data/audio_specs/42113/iNat557906_chunk_0.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat583590_chunk_14.npy
Alouatta seniculus,data/audio_specs/566513/iNat60494_chunk_2.npy
Chloroceryle amazona,data/audio_specs/amakin1/iNat472610_chunk_14.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat502463_chunk_3.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat218912_chunk_2.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207347_chunk_16.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC591955_chunk_0.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat270309_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat926814_chunk_10.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882988_chunk_5.npy
Engystomops pustulosus,data/audio_specs/65448/iNat1154010_chunk_4.npy
Leptodactylus savagei,data/audio_specs/65962/iNat587312_chunk_0.npy
Rhinella horribilis,data/audio_specs/517119/iNat925012_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC674597_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC420473_chunk_1.npy
Rhinella horribilis,data/audio_specs/517119/iNat348445_chunk_3.npy
Puma concolor,data/audio_specs/42007/iNat500217_chunk_15.npy
Falco sparverius,data/audio_specs/amekes/XC565023_chunk_5.npy
Leptodactylus insularum,data/audio_specs/126247/XC941297_chunk_0.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat630710_chunk_0.npy
Engystomops pustulosus,data/audio_specs/65448/iNat210995_chunk_0.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC260563_chunk_8.npy
Allobates femoralis,data/audio_specs/21211/XC925906_chunk_4.npy
Leptodactylus savagei,data/audio_specs/65962/iNat1046825_chunk_1.npy
Allobates femoralis,data/audio_specs/21211/XC882655_chunk_22.npy
Smilisca phaeota,data/audio_specs/24272/XC893991_chunk_1.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat1236061_chunk_0.npy
Engystomops pustulosus,data/audio_specs/65448/iNat122568_chunk_6.npy
Falco sparverius,data/audio_specs/amekes/XC565193_chunk_9.npy
